"","接种时间1","events","cumnum","group","N","rate"
"3936",2021-04-14,0,1,"Booster vaccination",274363,0.000364480633321548
"3937",2021-04-15,0,1,"Booster vaccination",274363,0.000364480633321548
"3938",2021-04-16,0,1,"Booster vaccination",274363,0.000364480633321548
"3939",2021-04-17,0,1,"Booster vaccination",274363,0.000364480633321548
"3940",2021-04-18,0,1,"Booster vaccination",274363,0.000364480633321548
"3941",2021-04-19,0,1,"Booster vaccination",274363,0.000364480633321548
"3942",2021-04-20,0,1,"Booster vaccination",274363,0.000364480633321548
"3943",2021-04-21,0,1,"Booster vaccination",274363,0.000364480633321548
"3944",2021-04-22,0,1,"Booster vaccination",274363,0.000364480633321548
"3945",2021-04-23,1,2,"Booster vaccination",274363,0.000728961266643097
"3946",2021-04-24,0,2,"Booster vaccination",274363,0.000728961266643097
"3947",2021-04-25,0,2,"Booster vaccination",274363,0.000728961266643097
"3948",2021-04-26,0,2,"Booster vaccination",274363,0.000728961266643097
"3949",2021-04-27,0,2,"Booster vaccination",274363,0.000728961266643097
"3950",2021-04-28,0,2,"Booster vaccination",274363,0.000728961266643097
"3951",2021-04-29,0,2,"Booster vaccination",274363,0.000728961266643097
"3952",2021-04-30,0,2,"Booster vaccination",274363,0.000728961266643097
"3953",2021-05-01,0,2,"Booster vaccination",274363,0.000728961266643097
"3954",2021-05-02,0,2,"Booster vaccination",274363,0.000728961266643097
"3955",2021-05-03,0,2,"Booster vaccination",274363,0.000728961266643097
"3956",2021-05-04,0,2,"Booster vaccination",274363,0.000728961266643097
"3957",2021-05-05,0,2,"Booster vaccination",274363,0.000728961266643097
"3958",2021-05-06,0,2,"Booster vaccination",274363,0.000728961266643097
"3959",2021-05-07,0,2,"Booster vaccination",274363,0.000728961266643097
"3960",2021-05-08,0,2,"Booster vaccination",274363,0.000728961266643097
"3961",2021-05-09,0,2,"Booster vaccination",274363,0.000728961266643097
"3962",2021-05-10,0,2,"Booster vaccination",274363,0.000728961266643097
"3963",2021-05-11,0,2,"Booster vaccination",274363,0.000728961266643097
"3964",2021-05-12,0,2,"Booster vaccination",274363,0.000728961266643097
"3965",2021-05-13,0,2,"Booster vaccination",274363,0.000728961266643097
"3966",2021-05-14,0,2,"Booster vaccination",274363,0.000728961266643097
"3967",2021-05-15,0,2,"Booster vaccination",274363,0.000728961266643097
"3968",2021-05-16,0,2,"Booster vaccination",274363,0.000728961266643097
"3969",2021-05-17,0,2,"Booster vaccination",274363,0.000728961266643097
"3970",2021-05-18,0,2,"Booster vaccination",274363,0.000728961266643097
"3971",2021-05-19,0,2,"Booster vaccination",274363,0.000728961266643097
"3972",2021-05-20,0,2,"Booster vaccination",274363,0.000728961266643097
"3973",2021-05-21,0,2,"Booster vaccination",274363,0.000728961266643097
"3974",2021-05-22,0,2,"Booster vaccination",274363,0.000728961266643097
"3975",2021-05-23,0,2,"Booster vaccination",274363,0.000728961266643097
"3976",2021-05-24,0,2,"Booster vaccination",274363,0.000728961266643097
"3977",2021-05-25,0,2,"Booster vaccination",274363,0.000728961266643097
"3978",2021-05-26,0,2,"Booster vaccination",274363,0.000728961266643097
"3979",2021-05-27,0,2,"Booster vaccination",274363,0.000728961266643097
"3980",2021-05-28,0,2,"Booster vaccination",274363,0.000728961266643097
"3981",2021-05-29,0,2,"Booster vaccination",274363,0.000728961266643097
"3982",2021-05-30,0,2,"Booster vaccination",274363,0.000728961266643097
"3983",2021-05-31,0,2,"Booster vaccination",274363,0.000728961266643097
"3984",2021-06-01,0,2,"Booster vaccination",274363,0.000728961266643097
"3985",2021-06-02,0,2,"Booster vaccination",274363,0.000728961266643097
"3986",2021-06-03,0,2,"Booster vaccination",274363,0.000728961266643097
"3987",2021-06-04,0,2,"Booster vaccination",274363,0.000728961266643097
"3988",2021-06-05,0,2,"Booster vaccination",274363,0.000728961266643097
"3989",2021-06-06,0,2,"Booster vaccination",274363,0.000728961266643097
"3990",2021-06-07,0,2,"Booster vaccination",274363,0.000728961266643097
"3991",2021-06-08,0,2,"Booster vaccination",274363,0.000728961266643097
"3992",2021-06-09,0,2,"Booster vaccination",274363,0.000728961266643097
"3993",2021-06-10,0,2,"Booster vaccination",274363,0.000728961266643097
"3994",2021-06-11,0,2,"Booster vaccination",274363,0.000728961266643097
"3995",2021-06-12,1,3,"Booster vaccination",274363,0.00109344189996465
"3996",2021-06-13,0,3,"Booster vaccination",274363,0.00109344189996465
"3997",2021-06-14,0,3,"Booster vaccination",274363,0.00109344189996465
"3998",2021-06-15,0,3,"Booster vaccination",274363,0.00109344189996465
"3999",2021-06-16,0,3,"Booster vaccination",274363,0.00109344189996465
"4000",2021-06-17,0,3,"Booster vaccination",274363,0.00109344189996465
"4001",2021-06-18,0,3,"Booster vaccination",274363,0.00109344189996465
"4002",2021-06-19,0,3,"Booster vaccination",274363,0.00109344189996465
"4003",2021-06-20,2,5,"Booster vaccination",274363,0.00182240316660774
"4004",2021-06-21,0,5,"Booster vaccination",274363,0.00182240316660774
"4005",2021-06-22,1,6,"Booster vaccination",274363,0.00218688379992929
"4006",2021-06-23,1,7,"Booster vaccination",274363,0.00255136443325084
"4007",2021-06-24,0,7,"Booster vaccination",274363,0.00255136443325084
"4008",2021-06-25,0,7,"Booster vaccination",274363,0.00255136443325084
"4009",2021-06-26,1,8,"Booster vaccination",274363,0.00291584506657239
"4010",2021-06-27,0,8,"Booster vaccination",274363,0.00291584506657239
"4011",2021-06-28,0,8,"Booster vaccination",274363,0.00291584506657239
"4012",2021-06-29,1,9,"Booster vaccination",274363,0.00328032569989394
"4013",2021-06-30,1,10,"Booster vaccination",274363,0.00364480633321548
"4014",2021-07-01,0,10,"Booster vaccination",274363,0.00364480633321548
"4015",2021-07-02,0,10,"Booster vaccination",274363,0.00364480633321548
"4016",2021-07-03,0,10,"Booster vaccination",274363,0.00364480633321548
"4017",2021-07-04,0,10,"Booster vaccination",274363,0.00364480633321548
"4018",2021-07-05,0,10,"Booster vaccination",274363,0.00364480633321548
"4019",2021-07-06,0,10,"Booster vaccination",274363,0.00364480633321548
"4020",2021-07-07,0,10,"Booster vaccination",274363,0.00364480633321548
"4021",2021-07-08,0,10,"Booster vaccination",274363,0.00364480633321548
"4022",2021-07-09,0,10,"Booster vaccination",274363,0.00364480633321548
"4023",2021-07-10,0,10,"Booster vaccination",274363,0.00364480633321548
"4024",2021-07-11,0,10,"Booster vaccination",274363,0.00364480633321548
"4025",2021-07-12,0,10,"Booster vaccination",274363,0.00364480633321548
"4026",2021-07-13,0,10,"Booster vaccination",274363,0.00364480633321548
"4027",2021-07-14,0,10,"Booster vaccination",274363,0.00364480633321548
"4028",2021-07-15,0,10,"Booster vaccination",274363,0.00364480633321548
"4029",2021-07-16,0,10,"Booster vaccination",274363,0.00364480633321548
"4030",2021-07-17,0,10,"Booster vaccination",274363,0.00364480633321548
"4031",2021-07-18,0,10,"Booster vaccination",274363,0.00364480633321548
"4032",2021-07-19,0,10,"Booster vaccination",274363,0.00364480633321548
"4033",2021-07-20,0,10,"Booster vaccination",274363,0.00364480633321548
"4034",2021-07-21,0,10,"Booster vaccination",274363,0.00364480633321548
"4035",2021-07-22,0,10,"Booster vaccination",274363,0.00364480633321548
"4036",2021-07-23,0,10,"Booster vaccination",274363,0.00364480633321548
"4037",2021-07-24,0,10,"Booster vaccination",274363,0.00364480633321548
"4038",2021-07-25,0,10,"Booster vaccination",274363,0.00364480633321548
"4039",2021-07-26,0,10,"Booster vaccination",274363,0.00364480633321548
"4040",2021-07-27,0,10,"Booster vaccination",274363,0.00364480633321548
"4041",2021-07-28,1,11,"Booster vaccination",274363,0.00400928696653703
"4042",2021-07-29,0,11,"Booster vaccination",274363,0.00400928696653703
"4043",2021-07-30,0,11,"Booster vaccination",274363,0.00400928696653703
"4044",2021-07-31,0,11,"Booster vaccination",274363,0.00400928696653703
"4045",2021-08-01,0,11,"Booster vaccination",274363,0.00400928696653703
"4046",2021-08-02,0,11,"Booster vaccination",274363,0.00400928696653703
"4047",2021-08-03,0,11,"Booster vaccination",274363,0.00400928696653703
"4048",2021-08-04,0,11,"Booster vaccination",274363,0.00400928696653703
"4049",2021-08-05,0,11,"Booster vaccination",274363,0.00400928696653703
"4050",2021-08-06,2,13,"Booster vaccination",274363,0.00473824823318013
"4051",2021-08-07,0,13,"Booster vaccination",274363,0.00473824823318013
"4052",2021-08-08,0,13,"Booster vaccination",274363,0.00473824823318013
"4053",2021-08-09,0,13,"Booster vaccination",274363,0.00473824823318013
"4054",2021-08-10,0,13,"Booster vaccination",274363,0.00473824823318013
"4055",2021-08-11,0,13,"Booster vaccination",274363,0.00473824823318013
"4056",2021-08-12,0,13,"Booster vaccination",274363,0.00473824823318013
"4057",2021-08-13,0,13,"Booster vaccination",274363,0.00473824823318013
"4058",2021-08-14,0,13,"Booster vaccination",274363,0.00473824823318013
"4059",2021-08-15,0,13,"Booster vaccination",274363,0.00473824823318013
"4060",2021-08-16,0,13,"Booster vaccination",274363,0.00473824823318013
"4061",2021-08-17,0,13,"Booster vaccination",274363,0.00473824823318013
"4062",2021-08-18,0,13,"Booster vaccination",274363,0.00473824823318013
"4063",2021-08-19,0,13,"Booster vaccination",274363,0.00473824823318013
"4064",2021-08-20,0,13,"Booster vaccination",274363,0.00473824823318013
"4065",2021-08-21,0,13,"Booster vaccination",274363,0.00473824823318013
"4066",2021-08-22,0,13,"Booster vaccination",274363,0.00473824823318013
"4067",2021-08-23,0,13,"Booster vaccination",274363,0.00473824823318013
"4068",2021-08-24,0,13,"Booster vaccination",274363,0.00473824823318013
"4069",2021-08-25,0,13,"Booster vaccination",274363,0.00473824823318013
"4070",2021-08-26,0,13,"Booster vaccination",274363,0.00473824823318013
"4071",2021-08-27,0,13,"Booster vaccination",274363,0.00473824823318013
"4072",2021-08-28,0,13,"Booster vaccination",274363,0.00473824823318013
"4073",2021-08-29,0,13,"Booster vaccination",274363,0.00473824823318013
"4074",2021-08-30,2,15,"Booster vaccination",274363,0.00546720949982323
"4075",2021-08-31,1,16,"Booster vaccination",274363,0.00583169013314478
"4076",2021-09-01,0,16,"Booster vaccination",274363,0.00583169013314478
"4077",2021-09-02,0,16,"Booster vaccination",274363,0.00583169013314478
"4078",2021-09-03,0,16,"Booster vaccination",274363,0.00583169013314478
"4079",2021-09-04,0,16,"Booster vaccination",274363,0.00583169013314478
"4080",2021-09-05,1,17,"Booster vaccination",274363,0.00619617076646632
"4081",2021-09-06,0,17,"Booster vaccination",274363,0.00619617076646632
"4082",2021-09-07,2,19,"Booster vaccination",274363,0.00692513203310942
"4083",2021-09-08,0,19,"Booster vaccination",274363,0.00692513203310942
"4084",2021-09-09,0,19,"Booster vaccination",274363,0.00692513203310942
"4085",2021-09-10,0,19,"Booster vaccination",274363,0.00692513203310942
"4086",2021-09-11,0,19,"Booster vaccination",274363,0.00692513203310942
"4087",2021-09-12,1,20,"Booster vaccination",274363,0.00728961266643097
"4088",2021-09-13,0,20,"Booster vaccination",274363,0.00728961266643097
"4089",2021-09-14,0,20,"Booster vaccination",274363,0.00728961266643097
"4090",2021-09-15,0,20,"Booster vaccination",274363,0.00728961266643097
"4091",2021-09-16,0,20,"Booster vaccination",274363,0.00728961266643097
"4092",2021-09-17,0,20,"Booster vaccination",274363,0.00728961266643097
"4093",2021-09-18,0,20,"Booster vaccination",274363,0.00728961266643097
"4094",2021-09-19,0,20,"Booster vaccination",274363,0.00728961266643097
"4095",2021-09-20,0,20,"Booster vaccination",274363,0.00728961266643097
"4096",2021-09-21,0,20,"Booster vaccination",274363,0.00728961266643097
"4097",2021-09-22,0,20,"Booster vaccination",274363,0.00728961266643097
"4098",2021-09-23,0,20,"Booster vaccination",274363,0.00728961266643097
"4099",2021-09-24,0,20,"Booster vaccination",274363,0.00728961266643097
"4100",2021-09-25,0,20,"Booster vaccination",274363,0.00728961266643097
"4101",2021-09-26,0,20,"Booster vaccination",274363,0.00728961266643097
"4102",2021-09-27,0,20,"Booster vaccination",274363,0.00728961266643097
"4103",2021-09-28,1,21,"Booster vaccination",274363,0.00765409329975252
"4104",2021-09-29,0,21,"Booster vaccination",274363,0.00765409329975252
"4105",2021-09-30,5,26,"Booster vaccination",274363,0.00947649646636026
"4106",2021-10-01,9,35,"Booster vaccination",274363,0.0127568221662542
"4107",2021-10-02,10,45,"Booster vaccination",274363,0.0164016284994697
"4108",2021-10-03,13,58,"Booster vaccination",274363,0.0211398767326498
"4109",2021-10-04,12,70,"Booster vaccination",274363,0.0255136443325084
"4110",2021-10-05,14,84,"Booster vaccination",274363,0.0306163731990101
"4111",2021-10-06,14,98,"Booster vaccination",274363,0.0357191020655118
"4112",2021-10-07,17,115,"Booster vaccination",274363,0.0419152728319781
"4113",2021-10-08,373,488,"Booster vaccination",274363,0.177866549060916
"4114",2021-10-09,356,844,"Booster vaccination",274363,0.307621654523387
"4115",2021-10-10,125,969,"Booster vaccination",274363,0.35318173368858
"4116",2021-10-11,340,1309,"Booster vaccination",274363,0.477105149017907
"4117",2021-10-12,253,1562,"Booster vaccination",274363,0.569318749248259
"4118",2021-10-13,212,1774,"Booster vaccination",274363,0.646588643512427
"4119",2021-10-14,313,2087,"Booster vaccination",274363,0.760671081742072
"4120",2021-10-15,147,2234,"Booster vaccination",274363,0.814249734840339
"4121",2021-10-16,15,2249,"Booster vaccination",274363,0.819716944340163
"4122",2021-10-17,7,2256,"Booster vaccination",274363,0.822268308773413
"4123",2021-10-18,39,2295,"Booster vaccination",274363,0.836483053472954
"4124",2021-10-19,31,2326,"Booster vaccination",274363,0.847781953105922
"4125",2021-10-20,77,2403,"Booster vaccination",274363,0.875846961871681
"4126",2021-10-21,25,2428,"Booster vaccination",274363,0.88495897770472
"4127",2021-10-22,30,2458,"Booster vaccination",274363,0.895893396704366
"4128",2021-10-23,14,2472,"Booster vaccination",274363,0.900996125570868
"4129",2021-10-24,4,2476,"Booster vaccination",274363,0.902454048104154
"4130",2021-10-25,33,2509,"Booster vaccination",274363,0.914481909003765
"4131",2021-10-26,36,2545,"Booster vaccination",274363,0.927603211803341
"4132",2021-10-27,60,2605,"Booster vaccination",274363,0.949472049802634
"4133",2021-10-28,59,2664,"Booster vaccination",274363,0.970976407168605
"4134",2021-10-29,35,2699,"Booster vaccination",274363,0.983733229334859
"4135",2021-10-30,15,2714,"Booster vaccination",274363,0.989200438834682
"4136",2021-10-31,5,2719,"Booster vaccination",274363,0.99102284200129
"4137",2021-11-01,117,2836,"Booster vaccination",274363,1.03366707609991
"4138",2021-11-02,185,3021,"Booster vaccination",274363,1.1010959932644
"4139",2021-11-03,204,3225,"Booster vaccination",274363,1.17545004246199
"4140",2021-11-04,212,3437,"Booster vaccination",274363,1.25271993672616
"4141",2021-11-05,192,3629,"Booster vaccination",274363,1.3227002183239
"4142",2021-11-06,226,3855,"Booster vaccination",274363,1.40507284145457
"4143",2021-11-07,230,4085,"Booster vaccination",274363,1.48890338711853
"4144",2021-11-08,213,4298,"Booster vaccination",274363,1.56653776201602
"4145",2021-11-09,241,4539,"Booster vaccination",274363,1.65437759464651
"4146",2021-11-10,350,4889,"Booster vaccination",274363,1.78194581630905
"4147",2021-11-11,487,5376,"Booster vaccination",274363,1.95944788473664
"4148",2021-11-12,689,6065,"Booster vaccination",274363,2.21057504109519
"4149",2021-11-13,558,6623,"Booster vaccination",274363,2.41395523448862
"4150",2021-11-14,590,7213,"Booster vaccination",274363,2.62899880814833
"4151",2021-11-15,619,7832,"Booster vaccination",274363,2.85461232017437
"4152",2021-11-16,726,8558,"Booster vaccination",274363,3.11922525996581
"4153",2021-11-17,976,9534,"Booster vaccination",274363,3.47495835808764
"4154",2021-11-18,1005,10539,"Booster vaccination",274363,3.8412613945758
"4155",2021-11-19,1203,11742,"Booster vaccination",274363,4.27973159646162
"4156",2021-11-20,781,12523,"Booster vaccination",274363,4.56439097108575
"4157",2021-11-21,606,13129,"Booster vaccination",274363,4.78526623487861
"4158",2021-11-22,654,13783,"Booster vaccination",274363,5.0236365690709
"4159",2021-11-23,864,14647,"Booster vaccination",274363,5.33854783626072
"4160",2021-11-24,820,15467,"Booster vaccination",274363,5.63742195558439
"4161",2021-11-25,1060,16527,"Booster vaccination",274363,6.02377142690523
"4162",2021-11-26,1840,18367,"Booster vaccination",274363,6.69441579221688
"4163",2021-11-27,977,19344,"Booster vaccination",274363,7.05051337097203
"4164",2021-11-28,1086,20430,"Booster vaccination",274363,7.44633933875923
"4165",2021-11-29,850,21280,"Booster vaccination",274363,7.75614787708255
"4166",2021-11-30,1017,22297,"Booster vaccination",274363,8.12682468117057
"4167",2021-12-01,940,23237,"Booster vaccination",274363,8.46943647649282
"4168",2021-12-02,784,24021,"Booster vaccination",274363,8.75518929301692
"4169",2021-12-03,916,24937,"Booster vaccination",274363,9.08905355313945
"4170",2021-12-04,888,25825,"Booster vaccination",274363,9.41271235552899
"4171",2021-12-05,867,26692,"Booster vaccination",274363,9.72871706461877
"4172",2021-12-06,802,27494,"Booster vaccination",274363,10.0210305325427
"4173",2021-12-07,914,28408,"Booster vaccination",274363,10.3541658313985
"4174",2021-12-08,930,29338,"Booster vaccination",274363,10.6931328203876
"4175",2021-12-09,954,30292,"Booster vaccination",274363,11.0408473445763
"4176",2021-12-10,958,31250,"Booster vaccination",274363,11.3900197912984
"4177",2021-12-11,886,32136,"Booster vaccination",274363,11.7129496324213
"4178",2021-12-12,769,32905,"Booster vaccination",274363,11.9932352394456
"4179",2021-12-13,794,33699,"Booster vaccination",274363,12.2826328623029
"4180",2021-12-14,951,34650,"Booster vaccination",274363,12.6292539445917
"4181",2021-12-15,963,35613,"Booster vaccination",274363,12.9802487944803
"4182",2021-12-16,994,36607,"Booster vaccination",274363,13.3425425440019
"4183",2021-12-17,1282,37889,"Booster vaccination",274363,13.8098067159201
"4184",2021-12-18,1067,38956,"Booster vaccination",274363,14.1987075516742
"4185",2021-12-19,1123,40079,"Booster vaccination",274363,14.6080193028943
"4186",2021-12-20,1218,41297,"Booster vaccination",274363,15.05195671428
"4187",2021-12-21,1351,42648,"Booster vaccination",274363,15.5443700498974
"4188",2021-12-22,1525,44173,"Booster vaccination",274363,16.1002030157128
"4189",2021-12-23,1321,45494,"Booster vaccination",274363,16.5816819323305
"4190",2021-12-24,1285,46779,"Booster vaccination",274363,17.0500395461487
"4191",2021-12-25,1025,47804,"Booster vaccination",274363,17.4236321953033
"4192",2021-12-26,1009,48813,"Booster vaccination",274363,17.7913931543247
"4193",2021-12-27,764,49577,"Booster vaccination",274363,18.0698563581824
"4194",2021-12-28,1590,51167,"Booster vaccination",274363,18.6493805651637
"4195",2021-12-29,1569,52736,"Booster vaccination",274363,19.2212506788452
"4196",2021-12-30,1835,54571,"Booster vaccination",274363,19.8900726409902
"4197",2021-12-31,1607,56178,"Booster vaccination",274363,20.4757930187379
"4198",2022-01-01,704,56882,"Booster vaccination",274363,20.7323873845963
"4199",2022-01-02,757,57639,"Booster vaccination",274363,21.0082992240207
"4200",2022-01-03,752,58391,"Booster vaccination",274363,21.2823886602785
"4201",2022-01-04,1021,59412,"Booster vaccination",274363,21.6545233868998
"4202",2022-01-05,923,60335,"Booster vaccination",274363,21.9909390114556
"4203",2022-01-06,1124,61459,"Booster vaccination",274363,22.400615243309
"4204",2022-01-07,1160,62619,"Booster vaccination",274363,22.823412777962
"4205",2022-01-08,1203,63822,"Booster vaccination",274363,23.2618829798479
"4206",2022-01-09,1282,65104,"Booster vaccination",274363,23.7291471517661
"4207",2022-01-10,1064,66168,"Booster vaccination",274363,24.1169545456202
"4208",2022-01-11,931,67099,"Booster vaccination",274363,24.4562860152426
"4209",2022-01-12,1090,68189,"Booster vaccination",274363,24.8535699055631
"4210",2022-01-13,934,69123,"Booster vaccination",274363,25.1939948170854
"4211",2022-01-14,938,70061,"Booster vaccination",274363,25.535877651141
"4212",2022-01-15,1151,71212,"Booster vaccination",274363,25.9553948600941
"4213",2022-01-16,1162,72374,"Booster vaccination",274363,26.3789213560137
"4214",2022-01-17,917,73291,"Booster vaccination",274363,26.7131500967696
"4215",2022-01-18,878,74169,"Booster vaccination",274363,27.0331640928259
"4216",2022-01-19,964,75133,"Booster vaccination",274363,27.3845234233479
"4217",2022-01-20,771,75904,"Booster vaccination",274363,27.6655379916388
"4218",2022-01-21,775,76679,"Booster vaccination",274363,27.948010482463
"4219",2022-01-22,659,77338,"Booster vaccination",274363,28.1882032198219
"4220",2022-01-23,527,77865,"Booster vaccination",274363,28.3802845135824
"4221",2022-01-24,485,78350,"Booster vaccination",274363,28.5570576207433
"4222",2022-01-25,526,78876,"Booster vaccination",274363,28.7487744338705
"4223",2022-01-26,401,79277,"Booster vaccination",274363,28.8949311678324
"4224",2022-01-27,283,79560,"Booster vaccination",274363,28.9980791870624
"4225",2022-01-28,249,79809,"Booster vaccination",274363,29.0888348647595
"4226",2022-01-29,213,80022,"Booster vaccination",274363,29.166469239657
"4227",2022-01-30,107,80129,"Booster vaccination",274363,29.2054686674224
"4228",2022-01-31,1,80130,"Booster vaccination",274363,29.2058331480557
"4229",2022-02-01,0,80130,"Booster vaccination",274363,29.2058331480557
"4230",2022-02-02,1,80131,"Booster vaccination",274363,29.206197628689
"4231",2022-02-03,18,80149,"Booster vaccination",274363,29.2127582800888
"4232",2022-02-04,16,80165,"Booster vaccination",274363,29.2185899702219
"4233",2022-02-05,17,80182,"Booster vaccination",274363,29.2247861409884
"4234",2022-02-06,31,80213,"Booster vaccination",274363,29.2360850406214
"4235",2022-02-07,39,80252,"Booster vaccination",274363,29.2502997853209
"4236",2022-02-08,114,80366,"Booster vaccination",274363,29.2918505775196
"4237",2022-02-09,106,80472,"Booster vaccination",274363,29.3304855246516
"4238",2022-02-10,151,80623,"Booster vaccination",274363,29.3855221002832
"4239",2022-02-11,200,80823,"Booster vaccination",274363,29.4584182269475
"4240",2022-02-12,224,81047,"Booster vaccination",274363,29.5400618888115
"4241",2022-02-13,187,81234,"Booster vaccination",274363,29.6082197672427
"4242",2022-02-14,198,81432,"Booster vaccination",274363,29.6803869326403
"4243",2022-02-15,422,81854,"Booster vaccination",274363,29.834197759902
"4244",2022-02-16,236,82090,"Booster vaccination",274363,29.9202151893659
"4245",2022-02-17,322,82412,"Booster vaccination",274363,30.0375779532955
"4246",2022-02-18,345,82757,"Booster vaccination",274363,30.1633237717914
"4247",2022-02-19,336,83093,"Booster vaccination",274363,30.2857892645874
"4248",2022-02-20,336,83429,"Booster vaccination",274363,30.4082547573835
"4249",2022-02-21,323,83752,"Booster vaccination",274363,30.5259820019463
"4250",2022-02-22,336,84088,"Booster vaccination",274363,30.6484474947424
"4251",2022-02-23,350,84438,"Booster vaccination",274363,30.7760157164049
"4252",2022-02-24,470,84908,"Booster vaccination",274363,30.947321614066
"4253",2022-02-25,423,85331,"Booster vaccination",274363,31.1014969219611
"4254",2022-02-26,451,85782,"Booster vaccination",274363,31.2658776875891
"4255",2022-02-27,358,86140,"Booster vaccination",274363,31.3963617543182
"4256",2022-02-28,300,86440,"Booster vaccination",274363,31.5057059443146
"4257",2022-03-01,317,86757,"Booster vaccination",274363,31.6212463050776
"4258",2022-03-02,287,87044,"Booster vaccination",274363,31.7258522468409
"4259",2022-03-03,301,87345,"Booster vaccination",274363,31.8355609174707
"4260",2022-03-04,337,87682,"Booster vaccination",274363,31.9583908909
"4261",2022-03-05,388,88070,"Booster vaccination",274363,32.0998093766288
"4262",2022-03-06,421,88491,"Booster vaccination",274363,32.2532557232571
"4263",2022-03-07,374,88865,"Booster vaccination",274363,32.3895714801194
"4264",2022-03-08,436,89301,"Booster vaccination",274363,32.5484850362476
"4265",2022-03-09,485,89786,"Booster vaccination",274363,32.7252581434085
"4266",2022-03-10,434,90220,"Booster vaccination",274363,32.8834427382701
"4267",2022-03-11,498,90718,"Booster vaccination",274363,33.0649540936642
"4268",2022-03-12,623,91341,"Booster vaccination",274363,33.2920255282236
"4269",2022-03-13,504,91845,"Booster vaccination",274363,33.4757237674176
"4270",2022-03-14,443,92288,"Booster vaccination",274363,33.6371886879791
"4271",2022-03-15,392,92680,"Booster vaccination",274363,33.7800650962411
"4272",2022-03-16,320,93000,"Booster vaccination",274363,33.896698898904
"4273",2022-03-17,170,93170,"Booster vaccination",274363,33.9586606065687
"4274",2022-03-18,219,93389,"Booster vaccination",274363,34.0384818652661
"4275",2022-03-19,192,93581,"Booster vaccination",274363,34.1084621468638
"4276",2022-03-20,93,93674,"Booster vaccination",274363,34.1423588457627
"4277",2022-03-21,101,93775,"Booster vaccination",274363,34.1791713897282
"4278",2022-03-22,133,93908,"Booster vaccination",274363,34.22764731396
"4279",2022-03-23,79,93987,"Booster vaccination",274363,34.2564412839924
"4280",2022-03-24,124,94111,"Booster vaccination",274363,34.3016368825242
"4281",2022-03-25,79,94190,"Booster vaccination",274363,34.3304308525566
"4282",2022-03-26,73,94263,"Booster vaccination",274363,34.3570379387891
"4283",2022-03-27,89,94352,"Booster vaccination",274363,34.3894767151547
"4284",2022-03-28,4,94356,"Booster vaccination",274363,34.390934637688
"4285",2022-03-29,6,94362,"Booster vaccination",274363,34.393121521488
"4286",2022-03-30,4,94366,"Booster vaccination",274363,34.3945794440212
"4287",2022-03-31,1,94367,"Booster vaccination",274363,34.3949439246546
"4288",2022-04-01,1,94368,"Booster vaccination",274363,34.3953084052879
"4289",2022-04-02,0,94368,"Booster vaccination",274363,34.3953084052879
"4290",2022-04-03,0,94368,"Booster vaccination",274363,34.3953084052879
"4291",2022-04-04,1,94369,"Booster vaccination",274363,34.3956728859212
"4292",2022-04-05,0,94369,"Booster vaccination",274363,34.3956728859212
"4293",2022-04-06,0,94369,"Booster vaccination",274363,34.3956728859212
"4294",2022-04-07,0,94369,"Booster vaccination",274363,34.3956728859212
"4295",2022-04-08,0,94369,"Booster vaccination",274363,34.3956728859212
"4296",2022-04-09,1,94370,"Booster vaccination",274363,34.3960373665545
"4297",2022-04-10,0,94370,"Booster vaccination",274363,34.3960373665545
"4298",2022-04-11,0,94370,"Booster vaccination",274363,34.3960373665545
"4299",2022-04-12,0,94370,"Booster vaccination",274363,34.3960373665545
"4300",2022-04-13,0,94370,"Booster vaccination",274363,34.3960373665545
"4301",2022-04-14,0,94370,"Booster vaccination",274363,34.3960373665545
"4302",2022-04-15,0,94370,"Booster vaccination",274363,34.3960373665545
"4303",2022-04-16,1,94371,"Booster vaccination",274363,34.3964018471879
"4304",2022-04-17,0,94371,"Booster vaccination",274363,34.3964018471879
"4305",2022-04-18,0,94371,"Booster vaccination",274363,34.3964018471879
"4306",2022-04-19,0,94371,"Booster vaccination",274363,34.3964018471879
"4307",2022-04-20,0,94371,"Booster vaccination",274363,34.3964018471879
"4308",2022-04-21,1,94372,"Booster vaccination",274363,34.3967663278212
"4309",2022-04-22,0,94372,"Booster vaccination",274363,34.3967663278212
"4310",2022-04-23,0,94372,"Booster vaccination",274363,34.3967663278212
"4311",2022-04-24,0,94372,"Booster vaccination",274363,34.3967663278212
"4312",2022-04-25,2,94374,"Booster vaccination",274363,34.3974952890878
"4313",2022-04-26,0,94374,"Booster vaccination",274363,34.3974952890878
"4314",2022-04-27,0,94374,"Booster vaccination",274363,34.3974952890878
"4315",2022-04-28,0,94374,"Booster vaccination",274363,34.3974952890878
"4316",2022-04-29,0,94374,"Booster vaccination",274363,34.3974952890878
"4317",2022-04-30,0,94374,"Booster vaccination",274363,34.3974952890878
"4318",2022-05-01,2,94376,"Booster vaccination",274363,34.3982242503545
"4319",2022-05-02,8,94384,"Booster vaccination",274363,34.401140095421
"4320",2022-05-03,30,94414,"Booster vaccination",274363,34.4120745144207
"4321",2022-05-04,20,94434,"Booster vaccination",274363,34.4193641270871
"4322",2022-05-05,10,94444,"Booster vaccination",274363,34.4230089334203
